id|address|bldgnbr|predir|streetname|streettype|suffdir|city|state_code|zip5|zip4|latitude|longitude|fullfipsid|objectid|gid|geom|cty_rural|blk_rural,,
20093|1 PARK RD PETRIFIED FOREST AZ 86028|1||PARK|RD||PETRIFIED FOREST|AZ|86028||35.2096|-111.61|040050004003027|10-1-04-2-6639|7772|0101000020E6100000000000E00BE75BC000000080D59A4140|0|0,,
20623|1916 N 4TH ST FLAGSTAFF AZ 86004|1916|N|4TH|ST||FLAGSTAFF|AZ|86004||35.2069|-111.613|040050004003037|10-1-04-2-7115|7773|0101000020E6100000000000C041E75BC0000000C07C9A4140|0|0,,
17984|3480 E RTE 66 FLAGSTAFF AZ 86004|3480|E|RTE 66|||FLAGSTAFF|AZ|86004||35.214|-111.599|040050004004002|10-1-04-2-4740|7774|0101000020E61000000000006052E65BC000000040659B4140|0|0,,
20755|3480 E ROUTE 66 FLAGSTAFF AZ 86004|3480|E|ROUTE 66|||FLAGSTAFF|AZ|86004||35.214|-111.599|040050004004002|10-1-04-2-7234|7775|0101000020E61000000000006052E65BC000000040659B4140|0|0,,
23079|3030 E ROUTE 66 RTE FLAGSTAFF AZ 86004|3030|E|ROUTE 66|RTE||FLAGSTAFF|AZ|86004||35.2111|-111.604|040050004004021|10-1-04-2-9326|7776|0101000020E6100000000000A0ACE65BC000000080059B4140|0|0,,
14076|3300 E LOCKETT RD FLAGSTAFF AZ 86004|3300|E|LOCKETT|RD||FLAGSTAFF|AZ|86004|4043|35.2185|-111.599|040050004005000|10-1-04-2-1222|7777|0101000020E6100000000000C04FE65BC000000040F69B4140|0|0,,
20622|5650 N DODGE AVE FLAGSTAFF AZ 86004|5650|N|DODGE|AVE||FLAGSTAFF|AZ|86004||35.2312|-111.569|040050005001011|10-1-04-2-7114|7778|0101000020E61000000000008069E45BC000000060989D4140|0|0,,
13819|5803   US 89 HWY FLAGSTAFF AZ 86004|5803||US 89|HWY||FLAGSTAFF|AZ|86004||35.2328|-111.569|040050005001014|10-1-04-2-10304|7779|0101000020E61000000000000065E45BC0000000E0CB9D4140|0|0,,
28323|588 North Helm|588||North Helm|||Fresno|CA|93727||36.752|-119.723|060190029051023|10-1-06-2-14045|23978|0101000020E61000000000008041EE5DC00000008040604240|0|0,,
21490|5600 E COMMERCE FLAGSTAFF AZ 86004|5600|E|COMMERCE|||FLAGSTAFF|AZ|86004||35.2291|-111.565|040050005001028|10-1-04-2-7897|7780|0101000020E61000000000004022E45BC0000000C0529D4140|0|0,,
21506|5701 E PENSTOCK AVE FLAGSTAFF AZ 86004|5701|E|PENSTOCK|AVE||FLAGSTAFF|AZ|86004||35.2271|-111.565|040050005001034|10-1-04-2-7910|7781|0101000020E6100000000000A022E45BC000000040139D4140|0|0,,
20615|5701 E RAILHEAD AVE FLAGSTAFF AZ 86004|5701|E|RAILHEAD|AVE||FLAGSTAFF|AZ|86004||35.2251|-111.565|040050005001036|10-1-04-2-7108|7782|0101000020E6100000000000202EE45BC000000080D19C4140|0|0,,
19166|4800 E RAILHEAD AVE FLAGSTAFF AZ 86004|4800|E|RAILHEAD|AVE||FLAGSTAFF|AZ|86004||35.2252|-111.576|040050005003040|10-1-04-2-5804|7783|0101000020E610000000000040DCE45BC000000040D49C4140|0|0,,
23386|3501 E LOCKETT RD FLAGSTAFF AZ 86004|3501|E|LOCKETT|RD||FLAGSTAFF|AZ|86004||35.2183|-111.595|040050005005019|10-1-04-2-9602|7784|0101000020E6100000000000601AE65BC000000060F19B4140|0|0,,
13511|3440 N COUNTRY CLUB DR FLAGSTAFF AZ 86004|3440|N|COUNTRY CLUB|DR||FLAGSTAFF|AZ|86004||35.2094|-111.578|040050006002026|10-1-04-2-10027|7785|0101000020E6100000000000A0FAE45BC000000000CD9A4140|0|0,,
20097|3 WALNUT CANYON RD FLAGSTAFF AZ 86004|3||WALNUT CANYON|RD||FLAGSTAFF|AZ|86004||35.2076|-111.517|040050006002046|10-1-04-2-6642|7786|0101000020E61000000000008019E15BC0000000C0919A4140|0|0,,
15307|4005 E BUTLER FLAGSTAFF AZ 86004|4005|E|BUTLER|||FLAGSTAFF|AZ|86004|7853|35.1947|-111.6|040050007001024|10-1-04-2-2330|7787|0101000020E61000000000006068E65BC000000020EB984140|0|0,,
19167|4040 E BUTLER AVE FLAGSTAFF AZ 86004|4040|E|BUTLER|AVE||FLAGSTAFF|AZ|86004||35.1951|-111.6|040050007001026|10-1-04-2-5805|7788|0101000020E6100000000000A063E65BC000000080F9984140|0|0,,
14237|3285 E SPARROW FLAGSTAFF AZ 86004|3285|E|SPARROW|||FLAGSTAFF|AZ|86004||35.1989|-111.606|040050007001029|10-1-04-2-1368|7789|0101000020E610000000000000CAE65BC00000002074994140|0|0,,
14573|3300 W SPARROW AVE FLAGSTAFF AZ 86004|3300|W|SPARROW|AVE||FLAGSTAFF|AZ|86004||35.1989|-111.606|040050007001029|10-1-04-2-1670|7790|0101000020E610000000000080C5E65BC00000006074994140|0|0,,
14574|3300 E SPARROW FLAGSTAFF AZ 86004|3300|E|SPARROW|||FLAGSTAFF|AZ|86004||35.1989|-111.606|040050007001029|10-1-04-2-1671|7791|0101000020E610000000000080C5E65BC00000006074994140|0|0,,
15109|3950 E BUTLER AVE FLAGSTAFF AZ 86004|3950|E|BUTLER|AVE||FLAGSTAFF|AZ|86004||35.1941|-111.602|040050007001029|10-1-04-2-2152|7792|0101000020E61000000000006082E65BC000000080D8984140|0|0,,
15781|3285 E SPARROW FLAGSTAFF AZ 86004|3285|E|SPARROW|||FLAGSTAFF|AZ|86004|7795|35.1989|-111.606|040050007001029|10-1-04-2-2758|7793|0101000020E610000000000000CAE65BC00000002074994140|0|0,,
18483|3285 E SPARROW FLAGSTAFF AZ 86004|3285|E|SPARROW|||FLAGSTAFF|AZ|86004||35.1994|-111.607|040050007001029|10-1-04-2-519|7794|0101000020E610000000000000DAE65BC00000008085994140|0|0,,
17239|809 N NAVAJO PAGE AZ 86040|809|N|NAVAJO|||PAGE|AZ|86040||35.1962|-111.603|040050007001030|10-1-04-2-407|7795|0101000020E61000000000008099E65BC0000000201E994140|0|0,,
23534|14 S BEAVER ST FLAGSTAFF AZ 86001|14|S|BEAVER|ST||FLAGSTAFF|AZ|86001||35.1967|-111.651|040050008001008|10-1-04-2-9736|7796|0101000020E610000000000080A5E95BC0000000C02D994140|0|0,,
21492|304 S HUMPHRYS FLAGSTAFF AZ 86001|304|S|HUMPHRYS|||FLAGSTAFF|AZ|86001||35.1944|-111.653|040050008001027|10-1-04-2-7899|7797|0101000020E6100000000000C0C9E95BC000000080E1984140|0|0,,
21581|301 S PASEO DEL FLAG FLAGSTAFF AZ 86001|301|S|PASEO DEL FLAG|||FLAGSTAFF|AZ|86001||35.185|-111.643|040050008002019|10-1-04-2-7979|7798|0101000020E6100000000000802DE95BC000000040AF974140|0|0,,
17278|2695 E INDUSTRIAL DR FLAGSTAFF AZ 86004|2695|E|INDUSTRIAL|DR||FLAGSTAFF|AZ|86004||35.2053|-111.609|040050008003021|10-1-04-2-4104|7799|0101000020E6100000000000C001E75BC0000000E0469A4140|0|0,,
18814|2697 E INDUSTRIAL DR FLAGSTAFF AZ 86004|2697|E|INDUSTRIAL|DR||FLAGSTAFF|AZ|86004||35.2052|-111.609|040050008003021|10-1-04-2-5488|7800|0101000020E6100000000000C001E75BC0000000C0449A4140|0|0,,
20625|3770 E HUNTINGTON DR FLAGSTAFF AZ 86004|3770|E|HUNTINGTON|DR||FLAGSTAFF|AZ|86004||35.2135|-111.595|040050008003021|10-1-04-2-7117|7801|0101000020E6100000000000600CE65BC000000080539B4140|0|0,,
17280|2187 N VICKEY ST FLAGSTAFF AZ 86004|2187|N|VICKEY|ST||FLAGSTAFF|AZ|86004||35.2066|-111.606|040050008003025|10-1-04-2-4106|7802|0101000020E610000000000020C9E65BC000000080729A4140|0|0,,
17281|2187 N VICKEY ST FLAGSTAFF AZ 86004|2187|N|VICKEY|ST||FLAGSTAFF|AZ|86004||35.2066|-111.606|040050008003025|10-1-04-2-4107|7803|0101000020E610000000000020C9E65BC000000080729A4140|0|0,,
18940|2100 N WALGREENS ST FLAGSTAFF AZ 86004|2100|N|WALGREENS|ST||FLAGSTAFF|AZ|86004||35.2062|-111.605|040050008003027|10-1-04-2-5600|7804|0101000020E6100000000000E0B9E65BC000000060639A4140|0|0,,
14822|2384 N STEVES BLVD FLAGSTAFF AZ 86004|2384|N|STEVES|BLVD||FLAGSTAFF|AZ|86004||35.2089|-111.604|040050008003032|10-1-04-2-1895|7805|0101000020E610000000000040ACE65BC000000060BC9A4140|0|0,,
20929|2323 N WALGREENS ST FLAGSTAFF AZ 86004|2323|N|WALGREENS|ST||FLAGSTAFF|AZ|86004||35.2082|-111.603|040050008003032|10-1-04-2-7391|7806|0101000020E6100000000000E093E65BC000000000A59A4140|0|0,,
21502|2384 N STEVES BLVD FLAGSTAFF AZ 86001|2384|N|STEVES|BLVD||FLAGSTAFF|AZ|86001||35.2094|-111.604|040050008003032|10-1-04-2-7907|7807|0101000020E610000000000080ACE65BC0000000A0CD9A4140|0|0,,
22414|2323 N WALGREENS ST FLAGSTAFF AZ 86004|2323|N|WALGREENS|ST||FLAGSTAFF|AZ|86004||35.2082|-111.603|040050008003032|10-1-04-2-8728|7808|0101000020E6100000000000E093E65BC000000000A59A4140|0|0,,
21584|1702 N 4TH ST FLAGSTAFF AZ 86004|1702|N|4TH|ST||FLAGSTAFF|AZ|86004||35.2046|-111.611|040050008003037|10-1-04-2-7981|7809|0101000020E6100000000000C01DE75BC0000000602F9A4140|0|0,,
23306|2480 E LUCKY LN FLAGSTAFF AZ 86004|2480|E|LUCKY|LN||FLAGSTAFF|AZ|86004||35.1941|-111.62|040050008003056|10-1-04-2-9530|7810|0101000020E6100000000000C0A9E75BC0000000C0D7984140|0|0,,
23419|2320 E LUCKY LN FLAGSTAFF AZ 86004|2320|E|LUCKY|LN||FLAGSTAFF|AZ|86004||35.1928|-111.623|040050008003056|10-1-04-2-9632|7811|0101000020E610000000000020DCE75BC0000000A0AD984140|0|0,,
14564|1249 N PARK AVE TUCSON AZ 87010|1249|N|PARK|AVE||TUCSON|AZ|87010||35.1913|-111.64|040050008003063|10-1-04-2-1662|7812|0101000020E610000000000080F0E85BC0000000207C984140|0|0,,
14089|911 E SAWMILL RD FLAGSTAFF AZ 86001|911|E|SAWMILL|RD||FLAGSTAFF|AZ|86001||35.1887|-111.642|040050008003064|10-1-04-2-1234|7813|0101000020E6100000000000801AE95BC0000000E027984140|0|0,,
18939|911 E SAWMILL RD FLAGSTAFF AZ 86001|911|E|SAWMILL|RD||FLAGSTAFF|AZ|86001||35.1887|-111.642|040050008003064|10-1-04-2-560|7814|0101000020E6100000000000801AE95BC0000000E027984140|0|0,,
19989|911 E SAWMILL RD FLAGSTAFF AZ 86001|911|E|SAWMILL|RD||FLAGSTAFF|AZ|86001||35.1888|-111.642|040050008003064|10-1-04-2-6545|7815|0101000020E61000000000002016E95BC0000000002B984140|0|0,,
20008|911 E SAWMILL RD FLAGSTAFF AZ 86001|911|E|SAWMILL|RD||FLAGSTAFF|AZ|86001||35.1888|-111.642|040050008003064|10-1-04-2-6562|7816|0101000020E61000000000002016E95BC0000000002B984140|0|0,,
19988|951 E SAWMILL RD FLAGSTAFF AZ 86001|951|E|SAWMILL|RD||FLAGSTAFF|AZ|86001||35.189|-111.641|040050008003073|10-1-04-2-6544|7817|0101000020E6100000000000E00AE95BC00000004032984140|0|0,,
21140|1001 E SAWMILL RD FLAGSTAFF AZ 86001|1001|E|SAWMILL|RD||FLAGSTAFF|AZ|86001||35.1897|-111.641|040050008003073|10-1-04-2-7581|7818|0101000020E61000000000004002E95BC00000008049984140|0|0,,
21489|1001 E SAWMILL RD FLAGSTAFF AZ 86001|1001|E|SAWMILL|RD||FLAGSTAFF|AZ|86001||35.1897|-111.641|040050008003073|10-1-04-2-7896|7819|0101000020E61000000000004002E95BC00000008049984140|0|0,,
23664|1940 E BUTLER AVE FLAGSTAFF AZ 86004|1940|E|BUTLER|AVE||FLAGSTAFF|AZ|86004||35.1921|-111.627|040050008003092|10-1-04-2-9853|7820|0101000020E6100000000000C021E85BC00000006095984140|0|0,,
20345|2800 S LONETREE RD FLAGSTAFF AZ 86001|2800|S|LONETREE|RD||FLAGSTAFF|AZ|86001||35.1721|-111.648|040050009001009|10-1-04-2-6866|7821|0101000020E6100000000000807BE95BC00000000006964140|0|0,,
21115|2901 SHAMRELL BLVD FLAGSTAFF AZ 86001|2901||SHAMRELL|BLVD||FLAGSTAFF|AZ|86001||35.1378|-111.681|040050009002015|10-1-04-2-7559|7822|0101000020E6100000000000E08DEB5BC000000000A2914140|0|0,,
21232|2901 SHAMRELL BLVD FLAGSTAFF AZ 86001|2901||SHAMRELL|BLVD||FLAGSTAFF|AZ|86001||35.1378|-111.681|040050009002015|10-1-04-2-7664|7823|0101000020E6100000000000E08DEB5BC000000000A2914140|0|0,,
21578|6200 S PULLIAM DR FLAGSTAFF AZ 86001|6200|S|PULLIAM|DR||FLAGSTAFF|AZ|86001||35.1404|-111.676|040050009002018|10-1-04-2-7976|7824|0101000020E6100000000000E048EB5BC0000000A0F8914140|0|0,,
14489|311 W CATTLE DR FLAGSTAFF AZ 86001|311|W|CATTLE|DR||FLAGSTAFF|AZ|86001||35.1628|-111.669|040050009002028|10-1-04-2-1595|7825|0101000020E6100000000000C0D1EA5BC0000000E0D7944140|0|0,,
14490|311 N CATTLE TRAIL FLAGSTAFF AZ 86001|311|N|CATTLE|TRAIL||FLAGSTAFF|AZ|86001||35.1628|-111.669|040050009002028|10-1-04-2-1596|7826|0101000020E6100000000000C0D1EA5BC0000000E0D7944140|0|0,,
19169|3877 S LAKE MARY RD FLAGSTAFF AZ 86001|3877|S|LAKE MARY|RD||FLAGSTAFF|AZ|86001||35.1626|-111.663|040050009002029|10-1-04-2-5807|7827|0101000020E6100000000000A069EA5BC0000000A0CE944140|0|0,,
19912|3500 S LAKE MARY RD FLAGSTAFF AZ 86001|3500|S|LAKE MARY|RD||FLAGSTAFF|AZ|86001||35.1662|-111.664|040050009003026|10-1-04-2-6476|7828|0101000020E6100000000000E084EA5BC0000000C044954140|0|0,,
21195|3500 S LAKE MARY RD FLAGSTAFF AZ 86001|3500|S|LAKE MARY|RD||FLAGSTAFF|AZ|86001||35.1662|-111.664|040050009003026|10-1-04-2-7630|7829|0101000020E6100000000000E084EA5BC0000000C044954140|0|0,,
21984|3650 LAKE MARY RD FLAGSTAFF AZ 86001|3650||LAKE MARY|RD||FLAGSTAFF|AZ|86001||35.1646|-111.664|040050009003026|10-1-04-2-8340|7830|0101000020E6100000000000E07AEA5BC00000008011954140|0|0,,
17677|824 S SAN FRANCISCO ST FLAGSTAFF AZ 86011|824|S|SAN FRANCISCO|ST||FLAGSTAFF|AZ|86011||35.1903|-111.652|040050010001020|10-1-04-2-4464|7831|0101000020E6100000000000E0B2E95BC0000000A05A984140|0|0,,
20104|800 S SAN FRANCISCO ST FLAGSTAFF AZ 86001|800|S|SAN FRANCISCO|ST||FLAGSTAFF|AZ|86001||35.1903|-111.651|040050010001020|10-1-04-2-6649|7832|0101000020E610000000000040B1E95BC0000000605B984140|0|0,,
14287|1601 S LONETREE RD FLAGSTAFF AZ 86001|1601|S|LONETREE|RD||FLAGSTAFF|AZ|86001||35.1806|-111.648|040050010002000|10-1-04-2-1412|7833|0101000020E6100000000000607DE95BC0000000C01D974140|0|0,,
13488|2000 S MILTON RD FLAGSTAFF AZ 86001|2000|S|MILTON|RD||FLAGSTAFF|AZ|86001|6301|35.1803|-111.661|040050010002008|10-1-04-2-10006|7834|0101000020E61000000000000052EA5BC00000008012974140|0|0,,
20737|1901 S MILTON RD FLAGSTAFF AZ 86001|1901|S|MILTON|RD||FLAGSTAFF|AZ|86001||35.1815|-111.661|040050010002008|10-1-04-2-7218|7835|0101000020E6100000000000E053EA5BC0000000E039974140|0|0,,
23321|2005 S MILTON RD FLAGSTAFF AZ 86001|2005|S|MILTON|RD||FLAGSTAFF|AZ|86001||35.1804|-111.661|040050010002008|10-1-04-2-9544|7836|0101000020E61000000000002053EA5BC00000006018974140|0|0,,
23520|2080 S MILTON RD FLAGSTAFF AZ 86001|2080|S|MILTON|RD||FLAGSTAFF|AZ|86001||35.1795|-111.661|040050010002012|10-1-04-2-9723|7837|0101000020E61000000000004052EA5BC000000000FA964140|0|0,,
13688|1800 S MILTON RD FLAGSTAFF AZ 86001|1800|S|MILTON|RD||FLAGSTAFF|AZ|86001||35.1833|-111.661|040050010002014|10-1-04-2-10187|7838|0101000020E6100000000000E053EA5BC00000004075974140|0|0,,
21504|2300 S HUFFER LN FLAGSTAFF AZ 86001|2300|S|HUFFER|LN||FLAGSTAFF|AZ|86001||35.1753|-111.656|040050010002028|10-1-04-2-7909|7839|0101000020E61000000000004000EA5BC00000000071964140|0|0,,
23301|914 S MILTON RD FLAGSTAFF AZ 86001|914|S|MILTON|RD||FLAGSTAFF|AZ|86001||35.1915|-111.66|040050010003009|10-1-04-2-9526|7840|0101000020E6100000000000803FEA5BC00000008081984140|0|0,,
23110|1520 S RIORDAN RANCH ST FLAGSTAFF AZ 86001|1520|S|RIORDAN RANCH|ST||FLAGSTAFF|AZ|86001||35.186|-111.66|040050010003022|10-1-04-2-9354|7841|0101000020E61000000000006043EA5BC000000000D0974140|0|0,,
20513|1300 S KNOLLS DR FLAGSTAFF AZ 86011|1300|S|KNOLLS|DR||FLAGSTAFF|AZ|86011||35.1863|-111.657|040050010003050|10-1-04-2-7016|7842|0101000020E6100000000000600CEA5BC000000020D8974140|0|0,,
14312|3500 S GILLENWATER DR FLAGSTAFF AZ 86001|3500|S|GILLENWATER|DR||FLAGSTAFF|AZ|86001|9004|35.1686|-111.68|040050011011033|10-1-04-2-1435|7843|0101000020E6100000000000E08CEB5BC0000000A093954140|0|0,,
13504|2755 S WOODLANDS VLG BLVD FLAGSTAFF AZ 86001|2755|S|WOODLANDS VLG|BLVD||FLAGSTAFF|AZ|86001||35.1749|-111.666|040050011012019|10-1-04-2-10020|7844|0101000020E6100000000000A09EEA5BC0000000A063964140|0|0,,
23251|2650 S BEULAH BLVD FLAGSTAFF AZ 86001|2650|S|BEULAH|BLVD||FLAGSTAFF|AZ|86001||35.1751|-111.663|040050011012028|10-1-04-2-9481|7845|0101000020E6100000000000E073EA5BC0000000A06A964140|0|0,,
14792|1120 W KAIBAB LN FLAGSTAFF AZ 86001|1120|W|KAIBAB|LN||FLAGSTAFF|AZ|86001|6217|35.192|-111.665|040050011021000|10-1-04-2-1868|7846|0101000020E61000000000008095EA5BC00000000094984140|0|0,,
14793|1120 W KAIBAB LN FLAGSTAFF AZ 86001|1120|W|KAIBAB|LN||FLAGSTAFF|AZ|86001|6217|35.192|-111.665|040050011021000|10-1-04-2-1869|7847|0101000020E61000000000008095EA5BC00000000094984140|0|0,,
19893|1100 W KAIBAB LN FLAGSTAFF AZ 86001|1100|W|KAIBAB|LN||FLAGSTAFF|AZ|86001||35.1916|-111.666|040050011021006|10-1-04-2-6459|7848|0101000020E610000000000060A0EA5BC0000000E085984140|0|0,,
19904|1100 W KAIBAB LN FLAGSTAFF AZ 86001|1100|W|KAIBAB|LN||FLAGSTAFF|AZ|86001||35.1916|-111.666|040050011021006|10-1-04-2-6469|7849|0101000020E610000000000060A0EA5BC0000000E085984140|0|0,,
19890|1802 KRISTY LN FLAGSTAFF AZ 86001|1802||KRISTY|LN||FLAGSTAFF|AZ|86001||35.1902|-111.676|040050011021042|10-1-04-2-6456|7850|0101000020E61000000000002042EB5BC00000002058984140|0|0,,
21092|1801 W ROUTE 66 FLAGSTAFF AZ 86001|1801|W|ROUTE 66|||FLAGSTAFF|AZ|86001||35.1878|-111.678|040050011021052|10-1-04-2-7538|7851|0101000020E6100000000000405DEB5BC0000000E00A984140|0|0,,
19164|1972 S THOMPSON ST FLAGSTAFF AZ 86001|1972|S|THOMPSON|ST||FLAGSTAFF|AZ|86001||35.1853|-111.675|040050011022002|10-1-04-2-5802|7852|0101000020E6100000000000C030EB5BC000000000B7974140|0|0,,
13529|121 S MILTON RD FLAGSTAFF AZ 86001|121|S|MILTON|RD||FLAGSTAFF|AZ|86001||35.1964|-111.655|040050011023010|10-1-04-2-10043|7853|0101000020E6100000000000C0E6E95BC0000000C022994140|0|0,,
19170|400 S MALPAIS LN FLAGSTAFF AZ 86001|400|S|MALPAIS|LN||FLAGSTAFF|AZ|86001||35.1948|-111.657|040050011023012|10-1-04-2-5808|7854|0101000020E61000000000000011EA5BC0000000C0EE984140|0|0,,
13885|621 W CLAY AVE FLAGSTAFF AZ 86001|621|W|CLAY|AVE||FLAGSTAFF|AZ|86001||35.1957|-111.659|040050011023013|10-1-04-2-1050|7855|0101000020E6100000000000C025EA5BC0000000C00C994140|0|0,,
13886|621 W CLAY AVE FLAGSTAFF AZ 86001|621|W|CLAY|AVE||FLAGSTAFF|AZ|86001||35.1957|-111.659|040050011023013|10-1-04-2-1051|7856|0101000020E6100000000000C025EA5BC0000000C00C994140|0|0,,
21006|397 S MALAPAIS LN FLAGSTAFF AZ 86001|397|S|MALAPAIS|LN||FLAGSTAFF|AZ|86001||35.1948|-111.657|040050011023013|10-1-04-2-7460|7857|0101000020E61000000000000012EA5BC0000000E0EF984140|0|0,,
16569|906 W UNIVERSITY AVE FLAGSTAFF AZ 86001|906|W|UNIVERSITY|AVE||FLAGSTAFF|AZ|86001||35.1842|-111.666|040050011024016|10-1-04-2-3467|7858|0101000020E6100000000000E09DEA5BC00000008094974140|0|0,,
16755|906 W UNIVERSITY AVE FLAGSTAFF AZ 86001|906|W|UNIVERSITY|AVE||FLAGSTAFF|AZ|86001||35.1842|-111.666|040050011024016|10-1-04-2-3634|7859|0101000020E6100000000000E09DEA5BC00000008094974140|0|0,,
20246|1585 S PLAZA WAY FLAGSTAFF AZ 86001|1585|S|PLAZA|WAY||FLAGSTAFF|AZ|86001||35.1862|-111.666|040050011024016|10-1-04-2-6777|7860|0101000020E610000000000040A7EA5BC0000000C0D5974140|0|0,,
21113|1016 W UNIVERSITY AVE FLAGSTAFF AZ 86001|1016|W|UNIVERSITY|AVE||FLAGSTAFF|AZ|86001||35.1841|-111.668|040050011024016|10-1-04-2-7557|7861|0101000020E610000000000020C3EA5BC00000002092974140|0|0,,
20624|1851 S MILTON RD FLAGSTAFF AZ 86001|1851|S|MILTON|RD||FLAGSTAFF|AZ|86001||35.1821|-111.661|040050011024032|10-1-04-2-7116|7862|0101000020E61000000000004054EA5BC0000000E04E974140|0|0,,
20738|1801 S MILTON RD FLAGSTAFF AZ 86001|1801|S|MILTON|RD||FLAGSTAFF|AZ|86001||35.1833|-111.661|040050011024032|10-1-04-2-7219|7863|0101000020E61000000000000055EA5BC00000002075974140|0|0,,
13657|1307 S MILTON RD FLAGSTAFF AZ 86001|1307|S|MILTON|RD||FLAGSTAFF|AZ|86001|6384|35.1878|-111.662|040050011024041|10-1-04-2-10159|7864|0101000020E61000000000008057EA5BC0000000800A984140|0|0,,
23404|350 W FOREST MEADOWS ST FLAGSTAFF AZ 86001|350|W|FOREST MEADOWS|ST||FLAGSTAFF|AZ|86001||35.1791|-111.662|040050011024046|10-1-04-2-9619|7865|0101000020E6100000000000005CEA5BC000000060EB964140|0|0,,
17885|2500 S WOODLANDS VILLAGE RD FLAGSTAFF AZ 86001|2500|S|WOODLANDS VILLAGE|RD||FLAGSTAFF|AZ|86001||35.178|-111.668|040050011024047|10-1-04-2-4651|7866|0101000020E610000000000000C4EA5BC000000040CA964140|0|0,,
23231|2355 S BEULAH BLVD FLAGSTAFF AZ 86001|2355|S|BEULAH|BLVD||FLAGSTAFF|AZ|86001||35.1785|-111.663|040050011024047|10-1-04-2-9463|7867|0101000020E61000000000008071EA5BC000000020D8964140|0|0,,
23378|2400 S BEULAH BLVD FLAGSTAFF AZ 86001|2400|S|BEULAH|BLVD||FLAGSTAFF|AZ|86001||35.1781|-111.663|040050011024055|10-1-04-2-9596|7868|0101000020E6100000000000E06DEA5BC0000000E0CB964140|0|0,,
21576|245 N THORPE RD FLAGSTAFF AZ 86001|245|N|THORPE|RD||FLAGSTAFF|AZ|86001||35.2031|-111.658|040050012001002|10-1-04-2-7974|7869|0101000020E61000000000006021EA5BC0000000C0009A4140|0|0,,
13835|4930 N HWY 89 HWY FLAGSTAFF AZ 86001|4930|N|HWY 89|HWY||FLAGSTAFF|AZ|86001||35.2015|-111.662|040050012001005|10-1-04-2-10319|7870|0101000020E61000000000004058EA5BC000000080CA994140|0|0,,
19841|DEER RUN   FLAGSTAFF AZ 86001|0||DEER RUN|||FLAGSTAFF|AZ|86001||35.2015|-111.662|040050012001005|10-1-04-2-6411|7871|0101000020E61000000000004058EA5BC000000080CA994140|0|0,,
22752|DIVERSION PARK   FLAGSTAFF AZ 86001|0||DIVERSION PARK|||FLAGSTAFF|AZ|86001||35.2015|-111.662|040050012001005|10-1-04-2-9031|7872|0101000020E61000000000004058EA5BC000000080CA994140|0|0,,
22755|I- 17 (FORT TUTHILL COUNTY PARK)   FLAGSTAFF AZ 86001|0||I- 17 (FORT TUTHILL COUNTY PARK)|||FLAGSTAFF|AZ|86001||35.2015|-111.662|040050012001005|10-1-04-2-9034|7873|0101000020E61000000000004058EA5BC000000080CA994140|0|0,,
21585|419 N MOGOLLON ST FLAGSTAFF AZ 86001|419|N|MOGOLLON|ST||FLAGSTAFF|AZ|86001||35.2037|-111.655|040050012001015|10-1-04-2-7982|7874|0101000020E610000000000060EDE95BC0000000A0129A4140|0|0,,
17184|809 N NAVAJO PAGE AZ 86040|809|N|NAVAJO|||PAGE|AZ|86040||35.2048|-111.651|040050012001017|10-1-04-2-402|7875|0101000020E6100000000000A0A4E95BC0000000E0369A4140|0|0,,
21650|850 N BONITO ST FLAGSTAFF AZ 86001|850|N|BONITO|ST||FLAGSTAFF|AZ|86001|1580|35.206|-111.652|040050012001030|10-1-04-2-804|7876|0101000020E610000000000080C2E95BC0000000005F9A4140|0|0,,
22405|400 W ELM ST FLAGSTAFF AZ 86001|400|W|ELM|ST||FLAGSTAFF|AZ|86001|1564|35.2036|-111.651|040050012001031|10-1-04-2-872|7877|0101000020E610000000000020B0E95BC0000000200F9A4140|0|0,,
17222|401 W ASPEN AVE FLAGSTAFF AZ 86001|401|W|ASPEN|AVE||FLAGSTAFF|AZ|86001||35.1999|-111.653|040050012001052|10-1-04-2-4054|7878|0101000020E6100000000000A0CFE95BC00000002096994140|0|0,,
17785|1116 E RTE 66 FLAGSTAFF AZ 86001|1116|E|RTE 66|||FLAGSTAFF|AZ|86001||35.1937|-111.636|040050012002000|10-1-04-2-4561|7879|0101000020E6100000000000E0B7E85BC000000020CC984140|0|0,,
16987|1110 E RTE 66 FLAGSTAFF AZ 86001|1110|E|RTE 66|||FLAGSTAFF|AZ|86001||35.1938|-111.637|040050012002012|10-1-04-2-3843|7880|0101000020E610000000000080C1E85BC0000000C0CE984140|0|0,,
18122|1110 E RTE 66 FLAGSTAFF AZ 86001|1110|E|RTE 66|||FLAGSTAFF|AZ|86001||35.1938|-111.637|040050012002012|10-1-04-2-4865|7881|0101000020E610000000000080C1E85BC0000000C0CE984140|0|0,,
18589|350 N SWITZER CANYON DR FLAGSTAFF AZ 86001|350|N|SWITZER CANYON|DR||FLAGSTAFF|AZ|86001||35.1964|-111.635|040050012002019|10-1-04-2-5285|7882|0101000020E610000000000040A1E85BC00000000025994140|0|0,,
18592|350 N SWITZER CANYON DR FLAGSTAFF AZ 86001|350|N|SWITZER CANYON|DR||FLAGSTAFF|AZ|86001||35.1964|-111.635|040050012002019|10-1-04-2-5288|7883|0101000020E610000000000040A1E85BC00000000025994140|0|0,,
